HO DATE,STATION, SERIES,VOUCHER NO,DCR DATE,ACC NAME,SUB HEAD,NARRATION,AMOUNT
27/01/2021,HYTR,DJJAN21,24571,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF HYTR & HYN GODOWN CLEANING PURPOSE ON DT:27/01/2021 FOR PVT COOLI AT HYTR DT:27-01-21.
",-550.00
27/01/2021,HYTR,DJJAN21,24574,27/01/2021,Freight Collection O.S Others,,"CC PAYMENT OF HOG BRANCH LOADING & UNLOADING CHARGES PURPOSE ON DT:25/01/2021 AT HYTR DT:27-01-21
",-1762.00
27/01/2021,HYTR,DJJAN21,24575,27/01/2021,Freight Collection O.S Others,,"CC PAYMENT OF HOG BRANCH LOADING AND UNLOADING CHARGES PURPOSE ON DT:23/01/2021 AT HYTR DT:27-01-21.
",-1413.00
27/01/2021,PNSP,DPJAN21,7329,15/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNSP.15/01/2021,-166.00
27/01/2021,BGPL,DPJAN21,8180,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT BGPL DT:18/01/21
",-59.00
27/01/2021,AHSJ,DPJAN21,6508,13/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT AHSJ DT:13/01/21,-182.00
27/01/2021,MDR,CRJAN21,2039,26/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MDR DT:26-01-21
",98.00
27/01/2021,RJY,DPJAN21,8456,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT RJY DT:18/01/21
",-730.00
27/01/2021,YGTL,CRJAN21,1300,18/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:YGTL DT:18-01-21
",42.00
27/01/2021,BLHS,DPJAN21,8258,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT BLHS DT:18/01/21
",-328.00
27/01/2021,KOTR,DPJAN21,7162,15/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KOTR DT:15/01/21
",-504.00
27/01/2021,BLHS,DPJAN21,7697,16/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:16/01/21,-378.00
27/01/2021,BGPL,CRJAN21,1214,16/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:BGPL DT:16-01-21
",129.00
27/01/2021,GTK,DPJAN21,7689,16/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT GTK DT:16/01/21
",-25.00
27/01/2021,PNPG,DPJAN21,6482,13/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNPG 13/01/2021,-32.00
27/01/2021,CHRI,CRJAN21,1344,18/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:CHRI DT:18-01-21
",7.00
27/01/2021,AAP,DPJAN21,8200,18/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT AAP DT:18/01/21,-108.00
27/01/2021,NARP,DPJAN21,8719,19/01/2021,Freight Collection O.S Others,," PAYMENT OF CC AMOUNT AT NARP DT:19/01/21
",-85.00
27/01/2021,AAP,DPJAN21,8845,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT AAP DT:19/01/21

",-101.00
27/01/2021,PUT,CRJAN21,1222,16/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PUT DT:16-01-21
",53.00
27/01/2021,HSSN,DPJAN21,7926,16/01/2021,Freight Collection O.S Others,,TOWARDS CC PAYMENT AT HSSN ON 16/01/21,-146.00
27/01/2021,VDDS,DPJAN21,5267,11/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT VDDS DT:11/01/21,-100.00
27/01/2021,BGPL,DPJAN21,7668,16/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT BGPL DT:16/01/21
",-132.00
27/01/2021,PNSP,DPJAN21,6213,12/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNSP DT:12/01/21,-145.00
27/01/2021,VKG,CRJAN21,1464,19/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VKG DT:19-01-21
",140.00
27/01/2021,PLMR,CRJAN21,1357,18/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PLMR DT:18-01-21
",71.00
27/01/2021,PNPG,DPJAN21,8892,19/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNPG DT:19/01/21,-233.00
27/01/2021,TTRJ,DPJAN21,9176,19/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT TTRJ DT 19.01.2021,-314.00
27/01/2021,CHAP,DPJAN21,8659,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT CHAP DT:18/01/21

",-224.00
27/01/2021,TDVN,DPJAN21,9920,21/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT TDVN DT:21/01/21
",-41.00
27/01/2021,MSN,CRJAN21,1641,21/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MSN DT:21-01-21
",16.00
27/01/2021,VLLR,DPJAN21,8631,18/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT VLLR DT:18/01/21,-520.00
27/01/2021,VGD,DPJAN21,7796,16/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT VGD DT:16/01/21,-537.00
27/01/2021,PNPG,DPJAN21,7097,15/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNPG DT:15/01/21,-208.00
27/01/2021,KOLK,DPJAN21,7915,17/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KOLK DT:17/01/21
",-162.00
27/01/2021,SMG,DPJAN21,7031,14/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SMG DT:14/01/21,-238.00
27/01/2021,BLKL,DPJAN21,8319,18/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLKL DT:18/01/21,-897.00
27/01/2021,PVGD,CRJAN21,1348,18/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PVGD DT:18-01-21
",160.00
27/01/2021,PVGD,DPJAN21,8582,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT PVGD DT:18/01/21
",-84.00
27/01/2021,KRTR,DJJAN21,24689,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTR DT:27-01-21.
",-595.00
27/01/2021,KRTR,DJJAN21,24694,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTR DT:27-01-21.
",-562.00
27/01/2021,GID,CRJAN21,1876,23/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:GID DT:23-01-21
",220.00
27/01/2021,AHSJ,DPJAN21,7094,13/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT AHSJ DT:13/01/21,-1137.00
27/01/2021,YGTL,DPJAN21,8530,18/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT YGTL DT:18/01/21,-187.00
27/01/2021,CHRI,CRJAN21,1244,17/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:CHRI DT:17-01-21
",19.00
27/01/2021,VKG,DPJAN21,9011,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VKG DT:19/01/21
",-96.00
27/01/2021,MSN,DPJAN21,9225,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT MSN DT:19/01/21
",-136.00
27/01/2021,HRPH,DPJAN21,7325,15/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT HRPH DT:15/01/21
 ",-42.00
27/01/2021,RCTR,DJJAN21,24515,27/01/2021,Freight Collection O.S Others,,"ciltd godon dt:-26/01/2021 2no of hamalis parday parherd hamalis charge for
Rs.330/-only AT RCTR DT:27-01-21.
",-660.00
27/01/2021,KRTR,DJJAN21,24679,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTR DT:27-01-21.
",-189.00
28/01/2021,CDP,DPJAN21,10867,22/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT CDP DT:22/01/21,-184.00
28/01/2021,RJY,DPJAN21,10885,22/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT RJY DT:22/01/21

",-211.00
28/01/2021,KALR,DPJAN21,12074,25/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT KALR DT:25/01/21,-225.00
28/01/2021,VZA,DPJAN21,12999,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZA DT:27/01/21
",-200.00
28/01/2021,VZCA,DPJAN21,12754,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZCA DT:27/01/21
",-1500.00
28/01/2021,VZI,DPJAN21,12983,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZI DT:27/01/21
",-1331.00
28/01/2021,DRNL,CRJAN21,1916,23/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:DRNL DT:23-01-21
",30.00
28/01/2021,SSL,DPJAN21,9465,20/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  SSL DT:20/01/21
",-215.00
28/01/2021,VKG,CRJAN21,1574,20/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VKG DT:20-01-21
",34.00
28/01/2021,NPAN,DPJAN21,7659,16/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT NPAN DT:16/01/21
",-32.00
28/01/2021,KRTG,DPJAN21,8762,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTG DT:19/01/21

",-198.00
28/01/2021,AMK,CRJAN21,1480,19/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:AMK DT:19-01-21
",68.00
28/01/2021,LACR,DPJAN21,10354,21/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT LACR DT:21/01/21
",-65.00
28/01/2021,MUDN,CRJAN21,1237,17/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MUDN DT:17-01-21
",90.00
28/01/2021,KRTG,DPJAN21,11346,23/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTG DT:23/01/21
",-348.00
28/01/2021,DWP,CRJAN21,1899,24/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:DWP DT:24-01-21
",140.00
28/01/2021,VGD,DPJAN21,10836,22/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VGD DT:22/01/21
",-192.00
28/01/2021,DRNL,CRJAN21,2018,25/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:DRNL DT:25-01-21
",126.00
28/01/2021,HYTR,DJJAN21,25981,28/01/2021,Freight Collection O.S Others,,PAYMENT OF SANGHI HAMALIES OT AMOUNT PURPOSE ON DT:26/01/2021 AT HYTR DT:28-01-21 ,-3000.00
28/01/2021,BRPM,CRJAN21,1550,20/01/2021,Freight Collection O.S Others,,"
Recovery Of Cc Amount At:brpm Dt:20-01-21 ",110.00
28/01/2021,BNWR,CRJAN21,1451,19/01/2021,Freight Collection O.S Others,,Recovery Of Cc Amount At:bnwr Dt:19-01-21 ,10.00
28/01/2021,DVDG,CRJAN21,1179,15/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:DVDG DT:15-01-21
",64.00
28/01/2021,VZR,DPJAN21,13183,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  VZR DT:27/01/21
",-1393.00
28/01/2021,AMK,CRJAN21,1350,18/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:AMK DT:18-01-21
",100.00
28/01/2021,SPTN,DPJAN21,9238,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT SPTN DT:19/01/21
",-410.00
28/01/2021,BRPM,CRJAN21,1442,19/01/2021,Freight Collection O.S Others,,Recovery Of Cc Amount At Mrpm Dt:19-01-21 ,710.00
28/01/2021,VGD,DPJAN21,9733,20/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VGD DT:20/01/21
",-966.00
28/01/2021,SOT,DPJAN21,9677,20/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SOT DT:20/01/21,-344.00
28/01/2021,INK,DPJAN21,12086,25/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INK DT:25/01/21,-337.00
28/01/2021,RJY,DPJAN21,10267,21/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT RJY DT:21/01/21
",-309.00
28/01/2021,KALR,DPJAN21,11630,24/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT KALR DT:24/01/21,-780.00
28/01/2021,CDVM,CRJAN21,1576,20/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:CDVM DT:20-01-21
",21.00
28/01/2021,NPM,CRJAN21,1701,21/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:NPM DT:21-01-21

",206.00
28/01/2021,SLTR,DJJAN21,25547,28/01/2021,Freight Collection O.S Others,,"PAYMENT OF CBTR BRANCH HAMALIES LOADING AND UNLOADING CHARGES FOR 20.01.21 AT SLTR DT:28-01-21.
 ",-629.00
28/01/2021,SLTR,DJJAN21,25548,28/01/2021,Freight Collection O.S Others,,"PAYMENT OF CBTR BRANCH HAMALIES LOADING AND UNLOADING CHARGES FOR 21.01.21 AT SLTR DT:28-01-21.
 ",-276.00
28/01/2021,INPR,DPDEC20,15689,29/12/2020,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INPR DT:29/12/20,-500.00
28/01/2021,NPM,DPJAN21,12549,26/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT NPM DT:26/01/21,-84.00
28/01/2021,AAP,DPJAN21,10631,22/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT AAP DT:22/01/21
",-268.00
28/01/2021,STNM,DPJAN21,10654,22/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT STNM DT:22/01/21
",-512.00
28/01/2021,GID,DPJAN21,12103,25/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT GID DT:25/01/21,-365.00
28/01/2021,SPTN,DPJAN21,8620,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT SPTN DT:18/01/21
",-190.00
28/01/2021,VZCA,DPJAN21,12766,27/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZCA DT:27/01/21
",-310.00
28/01/2021,INPR,DPJAN21,498,02/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INPR DT:02/01/21,-700.00
28/01/2021,SOT,CRJAN21,1579,20/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:SOT DT:20-01-21
",342.00
28/01/2021,CHTR,DJJAN21,26697,28/01/2021,Freight Collection O.S Others,,"PAYMENT OF HAMALI MAISTRY COMMISSION PER TONNAGE RS.1/ FOR THE MONTH OF OCT 20 AND NOV 20 AT CHTR DT:28-01-21.
",-9436.00
28/01/2021,TTRJ,DPJAN21,10360,21/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT TTRJ DT:21/01/21,-231.00
28/01/2021,MLVM,CRJAN21,2008,25/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MLVM DT:25-01-21
",83.00
28/01/2021,MLVM,DPJAN21,11992,25/01/2021,Freight Collection O.S Others,,Payment Of Cc Amount At Mlvm Dt:25/01/21,-181.00
28/01/2021,DVDG,DPJAN21,7375,15/01/2021,Freight Collection O.S Others,,PAYMETN OF CC AMOUNT AT DVDG DT:15/01/21,-58.00
28/01/2021,INDN,DPDEC20,14335,26/12/2020,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INDN DT:26/12/20,-2600.00
28/01/2021,INDN,DPDEC20,14334,26/12/2020,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT INDN DT:26/12/20
",-450.00
28/01/2021,INDN,DPDEC20,14333,26/12/2020,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INDN DT:26/12/20,-50.00
28/01/2021,AMK,DPJAN21,8589,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT AMK DT:18/01/21
",-136.00
28/01/2021,KTT,CRJAN21,1538,19/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:KTT DT:19-01-21
",24.00
28/01/2021,KRTR,DJJAN21,25928,28/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT KRTR DT:28-01-21,-799.00
28/01/2021,KRTR,DJJAN21,25929,28/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTR DT:28-01-21.
",-767.00
28/01/2021,BGUB,DPJAN21,8263,18/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BGUB DT:18/01/21,-176.00
28/01/2021,DRNL,CRJAN21,2076,26/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:DRNL DT:26-01-21
",30.00
28/01/2021,KALR,CRJAN21,1898,24/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:KALR DT:24-01-21
",265.00
28/01/2021,DWP,DPJAN21,11635,24/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  DWP DT:24/01/21
",-971.00
28/01/2021,YGTL,CRJAN21,1541,20/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MMR DT:20-01-21
",42.00
28/01/2021,NPM,DPJAN21,12454,25/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT NPM DT:25/01/21,-198.00
28/01/2021,TTRJ,DPJAN21,10963,22/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT TTRJ DT: 22.01.2021,-132.00
28/01/2021,MMR,CRJAN21,1128,14/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MMR DT:14-01-21
",112.00
28/01/2021,MUDN,CRJAN21,1160,15/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MUDN DT:15-01-21
",3.00
28/01/2021,RJY,DPJAN21,9661,20/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  RJY DT:20/01/21
",-349.00
28/01/2021,DRNL,DPJAN21,12407,25/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT DRNL DT:25/01/21
",-80.00
28/01/2021,HYTR,DJJAN21,25845,28/01/2021,Freight Collection O.S Others,,CC PAYMENT OF HOG BRANCH LOADING AND UNLOADING CHARGES PURPOSE ON DT:27/01/2021 AT HYTR DT:28-01-21 ,-2023.00
28/01/2021,VSTR,DJJAN21,25826,28/01/2021,Freight Collection O.S Others,,"PAYMENT OF VSTR TM STOCK CLEARENCE HAMALI PURPOSE AT VSTR DT 28/01/2021.
",-614.00
28/01/2021,SLTR,DJJAN21,25550,28/01/2021,Freight Collection O.S Others,,"PAYMENT OF CBTR BRANCH HAMALIES LOADING AND UNLOADING CHARGES FOR 22.01.21 AT SLTR DT:28-01-21.
 ",-598.00
28/01/2021,VGD,CRJAN21,1577,20/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VGD DT:20-01-21
",130.00
28/01/2021,VGD,CRJAN21,1769,22/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VGD DT:22-01-21
",305.00
28/01/2021,VZR,DPJAN21,12216,25/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZR DT:25/01/21
",-813.00
28/01/2021,VKG,DPJAN21,9543,20/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VKG DT:20/01/21
",-32.00
28/01/2021,MUDN,CRJAN21,1228,16/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MUDN DT:16-01-21
",59.00
28/01/2021,NPM,CRJAN21,2024,25/01/2021,Freight Collection O.S Others,,Recovry Of Cc Amount At Npm Dt:25-01-21,165.00
28/01/2021,DRNL,DPJAN21,11693,23/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  DRNL DT:23/01/21
",-37.00
28/01/2021,HYTR,DJJAN21,25979,28/01/2021,Freight Collection O.S Others,,PAYMENT OF SANGHI HAMALIES OT AMOUNT PURPOSE ON DT:25/01/2021 AT HYTR DT:28-01-21 ,-3000.00
28/01/2021,HYTR,DJJAN21,25839,28/01/2021,Freight Collection O.S Others,,PAYMENT OF HYTR AND HYN GODOWN CLEANING PURPOSE ON DT:28/01/2021 FOR PVT COOLI AT HYTR DT:28-01-21 ,-550.00
28/01/2021,MMR,DPJAN21,6987,14/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT MMR DT:14/01/21
",-719.00
28/01/2021,BNWR,DPJAN21,8854,19/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BNWR DT:19/01/21,-455.00
28/01/2021,SPTN,DPJAN21,8625,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT SPTN DT:18/01/21
",-50.00
28/01/2021,CDVM,DPJAN21,9723,20/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT CDVM DT:20/01/21
",-21.00
28/01/2021,CPRA,DPJAN21,8274,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT CPRA DT:18/01/21
",-206.00
28/01/2021,KRTG,DPJAN21,10139,21/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTG DT:21/01/21

",-228.00
28/01/2021,SPTN,DPJAN21,8640,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT SPTN DT:18/01/21
",-435.00
28/01/2021,KRTG,DPJAN21,7482,16/01/2021,Freight Collection O.S Others,,"
PAYMENT OF CC AMOUNT AT KRTG DT:16/01/21
",-75.00
28/01/2021,VGD,CRJAN21,1654,21/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VGD DT:21-01-21
",556.00
28/01/2021,RCHR,CRJAN21,1309,18/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:RCHR DT:18-01-21
",83.00
28/01/2021,INPR,DPJAN21,496,02/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INPR DT:02/01/21,-500.00
28/01/2021,GTK,DPJAN21,8973,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT GTK DT:19/01/21
",-98.00
28/01/2021,DRNL,DPJAN21,12716,26/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT DRNL DT:26/01/21
",-60.00
28/01/2021,SLTR,DJJAN21,25542,28/01/2021,Freight Collection O.S Others,,"PAYMENT OF CBTR BRANCH HAMALIES LOADING AND UNLOADING CHARGES FOR 19.01.21 AT SLTR DT:28-01-21.
 ",-594.00
28/01/2021,INK,DPJAN21,12566,26/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INK DT:26/01/21,-580.00
28/01/2021,HYTR,DJJAN21,25986,28/01/2021,Freight Collection O.S Others,,PAYMENT OF HYTR AND HYN GODOWN CLEANING PURPOSE AT ON DT:26/01/2021AT HYTR DT:28-01-21 ,-550.00
28/01/2021,MUDN,DPJAN21,7921,17/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT MUDN DT:17/01/21 .,-47.00
28/01/2021,KVTL,CRJAN21,1354,18/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:KVTL DT:18-01-21
",97.00
28/01/2021,CHTR,DJJAN21,26706,28/01/2021,Freight Collection O.S Others,,PAYMENT OF CHAL DDC CONSIGNMENTUNLOAD CHARGES PER BOX RS.5/ AT CHTR DT:28-01-21.,-15.00
28/01/2021,MGBA,DPJAN21,7878,17/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  MGBA DT:17/01/21
",-301.00
28/01/2021,BRPM,DPJAN21,8772,19/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BRPM DT:19/01/21,-365.00
28/01/2021,CPRA,DPJAN21,8282,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  CPRA DT:18/01/21
",-60.00
28/01/2021,MUDN,DPJAN21,6996,14/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT MUDN DT:14/01/21,-121.00
28/01/2021,KVTL,DPJAN21,8599,18/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT KVTL DT:18/01/21,-170.00
28/01/2021,BGUB,DPJAN21,9441,20/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BGUB DT:20/01/21,-79.00
28/01/2021,RCHR,CRJAN21,1470,19/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:RCHR DT:19-01-21
",82.00
28/01/2021,CDP,DPJAN21,10872,22/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT CDP DT:22/01/21
",-18.00
28/01/2021,LACR,DPJAN21,10980,22/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT LACR DT:22/01/21
",-113.00
28/01/2021,KTT,DPJAN21,9340,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  KTT DT:19/01/21
",-15.00
28/01/2021,NPM,CRJAN21,2034,26/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:NPM DT:26-01-21
",15.00
28/01/2021,STNM,CRJAN21,1751,22/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:STNM DT:22-01-21
",698.00
28/01/2021,SSL,CRJAN21,1554,20/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:SSL DT:20-01-21

",50.00
28/01/2021,GID,CRJAN21,1992,25/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:GID DT:25-01-21
",440.00
28/01/2021,VSN,DPJAN21,9597,20/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VSN DT:20/01/21
",-155.00
29/01/2021,CHRI,CRJAN21,1878,23/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:CHRI DT:23-01-21

",13.00
29/01/2021,MSM,DPJAN21,11723,23/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT MSM DT:23/01/21,-323.00
29/01/2021,MTKR,DPJAN21,7150,15/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT MTKR DT:15/01/21
",-256.00
29/01/2021,VZA,DPJAN21,13616,28/01/2021,Freight Collection O.S Others,,Payment Of Cc Amount At Vza Dt:28/01/21,-25.00
29/01/2021,BVNR,DPJAN21,5846,11/01/2021,Freight Collection O.S Others,,PAYMENT OF SWEEPER CHARGES FOR THE MONTH OF DEC_20 AT BVNR D:11/01/21,-200.00
29/01/2021,VZM,DPJAN21,12905,27/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT VZM DT:27/01/21 ,-100.00
